200,3466.8264,Success,d18c4110-d9ed-4be6-812e-0478bc401b54,
200,3597.5087,Success,31d9f057-4868-414c-b670-07f898a87784,
200,3505.0678,Success,71e5a6cd-d1d9-40e2-a70a-965607016291,
200,3435.3012,Success,41b5d02a-0155-4360-b7ce-090e7e0df648,
200,3673.4246,Success,7d6709a0-6f6a-4324-b573-4fb76a330e78,
200,3574.6299,Success,e2a115c2-c11e-4919-b9d1-06f8d7aba9d2,
200,3714.6468,Success,572a1bf1-e433-402d-b4ff-1962ceedf8a5,
200,3636.6617,Success,3c0beb11-e0ab-48fd-be36-b22f6878b365,
200,3608.0399,Success,4c3d153c-4a30-4352-ab84-8a12367cc5bd,
200,3654.0607,Success,76e667f0-5130-4633-a749-ed409f672cd1,
200,3694.6272,Success,f916ff88-e4a8-464e-812b-72843fd84f76,
200,3495.8722,Success,40d88719-50cb-4c7f-8cda-70c1ab96747f,
200,3761.5617,Success,65c29f75-3e82-4d23-8ae2-5bd67b1a25e5,
200,3848.2241,Success,992a7c34-3d44-42dc-a5c4-346495e18af9,
200,3796.9554,Success,62354d8a-f521-4c92-91fc-0bb74c2ed0f8,
200,3844.1224,Success,8d5eca63-02fb-4a6f-b97c-f2ab4b44e609,
200,4036.4173,Success,673f8a72-7b89-473e-9a6f-0201a4a13101,
200,3997.7374,Success,5dea9342-80f2-4d9e-841e-b96741f79d0c,
200,3620.064,Success,8080d352-ca61-4d00-975f-bec7e6c942bf,
200,4089.4063,Success,bda47dd1-20a9-4f9b-989f-5a0c21c7cbe9,
200,4148.2937,Success,46b27f89-6da5-4e58-8b73-bff491787562,
200,4196.798,Success,bf6fea78-7a6f-4513-b799-9fefb8dc7810,
200,3969.3425,Success,976f69b3-5aa7-489b-ba2f-bff8a4c148b4,
200,4100.1558,Success,60542d20-75f1-4e61-8b6e-232c3326e0a6,
200,4134.2839,Success,c4e95f69-ed69-48b8-ab43-8016de2d0a95,
200,4185.958,Success,ee5ed51d-4b2e-464b-a12e-33627bc56892,
200,4337.0486,Success,9c090ea5-fbca-4b84-97e0-35617b0090fa,
200,4142.0143,Success,2934696c-16bf-4c81-8d44-fe283787198a,
200,4008.3583,Success,c2579473-4b21-4bf3-863d-8cf1848f1917,
200,4330.8533,Success,a595fb78-495d-44bb-a75d-4edc044aa9d3,
200,4375.6397,Success,030bdba5-e767-4ff8-887b-85dd9655eed2,
200,4448.3559,Success,dfa703ba-1f2b-4cb1-9695-882e8cd09219,
200,4506.7485,Success,6e0f3d96-f017-467e-8b13-ffa3940e031f,
200,4683.0271,Success,1509ca16-9baf-4172-948c-d5855a586f01,
200,4493.7681,Success,36bdce59-3a8b-4107-9841-f02c38a67b55,
200,4724.6963,Success,ea315229-f19b-485d-b8dd-2c0489325c47,
200,4660.7415,Success,49debce5-f652-4169-abd0-66431028a596,
200,4341.0604,Success,8910914d-3d22-4506-93fb-5424a3e5c06c,
200,4465.0602,Success,092022a9-2049-4bda-96c6-51c0d24f6a7b,
200,4873.5715,Success,d2267613-2176-406e-ae79-3aa646a6217e,
200,4801.1667,Success,2ecf1903-7419-45ba-b1c7-7b119d039977,
200,4508.8779,Success,ae6836b5-d337-4041-95fe-f6444218bf0c,
200,4876.7483,Success,bd0efd59-d930-4449-a9ad-1bfed8a2a1cb,
200,4331.0526,Success,4757e256-da84-43b1-a3e3-e8fd74692c6a,
200,4916.1523,Success,5d14135a-b19c-4909-a24c-0cb7315f006d,
200,5020.7227,Success,320f3507-576d-40ec-9fbb-c6dec76c19ff,
200,4975.5313,Success,3a98b3df-dfea-497e-8099-befd00f67cab,
200,4794.2733,Success,424d9957-71b1-4278-a9c5-55116d138951,
200,4791.59,Success,da2db03f-7b9f-4c80-b2df-0b1a433e5550,
200,4920.8116,Success,21507bbf-ed78-4c19-9235-bee9f71e0577,
200,4902.4171,Success,e9b580fa-15e7-447c-b634-39fbaa7d2f3d,
200,4785.3948,Success,107b1d69-2062-4162-9274-acb17bc9d586,
200,4950.7649,Success,dac390b0-6294-4646-9535-c42bb694b455,
200,4999.0829,Success,c0dae10e-d32e-44c1-8453-b07bfd350d88,
200,5140.4842,Success,16153c90-4252-4071-b3c8-965f9a560f47,
200,5546.6198,Success,33e7db92-6003-4b31-86ab-3cae756647bb,
200,5157.9027,Success,e1ed89bb-1a64-49ae-86ac-ced0ccedacb0,
200,5724.5427,Success,5fe832ee-dde6-421f-8cdc-e209cf0e05ef,
200,5843.8908,Success,c5ec83a6-4501-4080-b55c-885f7545cacb,
200,5792.8623,Success,36d6893c-c327-4b51-bc92-cc619f247245,
200,5513.5381,Success,cb479b1a-5c58-48cf-91f5-a71892c09542,
200,5522.3783,Success,3077d068-28b5-40c3-8d54-e0c7ba0763d7,
200,5456.4547,Success,5d2bd9e9-8f39-4034-bd3c-f98236a49ceb,
200,5782.9678,Success,3db79ad2-fa09-4bcf-8721-bdb9fc1360c1,
200,6168.4264,Success,5cff1a01-7bea-44e8-a1ce-d61ea343f966,
200,5849.6139,Success,b798729a-9bcb-4061-a24d-e1e0716f803e,
200,6305.7597,Success,073e8b20-cf00-45ee-83ee-eab5306f6512,
200,5874.6517,Success,3001bb3c-1021-4d16-9cac-dd149fc587e5,
200,6222.8704,Success,660df5f4-4cfc-4f10-af4f-32aa90cce4ed,
200,6554.4276,Success,2358401e-dcb7-4d74-8eb6-d958b9a88736,
200,6402.2106,Success,ed139bb8-1810-4742-8c53-5c4728b06630,
200,6647.8811,Success,4133dce4-db10-46ba-810c-5950ecb1548c,
200,6842.7049,Success,d0b6f292-8272-4006-848b-28ec24ba8236,
200,6887.1325,Success,1de76699-ef82-43a2-bbb4-a2a1048e6968,
200,6959.0474,Success,79b5c460-3c66-4163-8cb0-385768f9160e,
200,6840.6498,Success,a5e65950-0b22-4abc-b729-c47f07fc0280,
200,6882.8361,Success,7b71badb-08ea-4efb-b57b-f57af33f0145,
200,6986.4433,Success,dccf8aac-df68-4f90-9038-7d57b600932a,
200,7105.4447,Success,e2dbb115-3d55-4545-a7c0-41caa58ca844,
200,7174.2913,Success,e3370f90-84bc-4829-bad1-4c41fbd31ad3,
200,7331.1832,Success,dd8c8e97-b4d6-4697-82b6-cef0789c5e46,
200,6924.2192,Success,09a2ed2a-7f08-4300-8a93-8b448f13df21,
200,6824.6327,Success,68395251-90e2-41e4-85b6-98396394f85a,
200,7514.9245,Success,d55b8d5b-9780-49ba-ab12-ae6a1ff8cfca,
200,7260.7131,Success,e8117a1d-f040-455f-b2be-81ca1d7c684f,
200,7089.8522,Success,f639ada4-11e3-48c5-8b15-36ac55ff9d46,
200,7121.5817,Success,02d2142d-9592-458f-b56a-ce83eed9c890,
200,7169.7334,Success,c7663ee5-4e77-4eb9-ab50-c4ffa675a470,
200,6961.9905,Success,92862326-e7ef-4d51-866d-7ed794aa0113,
200,7309.3426,Success,8c8aa6f6-98b4-4f46-9d85-e88eaf0de1fb,
200,7607.2894,Success,308b97af-0fe9-474c-bdab-05545cd792c6,
200,7418.8111,Success,6c968bec-ec07-4786-9a38-e47c83bccfa0,
200,7421.3838,Success,f25c4dc1-0eb9-41fc-9257-eea9b2712845,
200,7605.9362,Success,8b9a547a-6fe2-41fa-9e3c-c83b5af60fdb,
200,7318.4362,Success,4fe1179e-1cd8-4c84-8a65-277b9522cfc9,
200,7632.0122,Success,001977c9-c050-4cd5-b395-8a4093be90ca,
200,7573.2971,Success,ab304284-26f4-4d37-ac53-7b25ecff9ae5,
200,7667.5793,Success,5323cb8a-d1b3-4976-befa-8307febcae37,
200,7510.1748,Success,480d3b64-3e3d-4ebc-accd-2fdb78b79e21,
200,7512.9178,Success,35520d20-ddbb-4295-be4c-161015b41031,
